pl_name,hostname,sy_snum,sy_pnum,sy_mnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
Kepler-282 d,Kepler-282,1,4,0,24.80568031,0.00009136,-0.00009136,0,0.164800,,,0,2.300,0.940,-0.180,0,,,,,0.000000,,,0,6102.00,163.00,-178.00,0,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0,-0.380,0.280,-0.300,0,,,,,4.53,0.03,-0.30,0
Kepler-282 d,Kepler-282,1,4,0,24.80568031,0.00009136,-0.00009136,0,,,,,2.330,0.220,-0.160,0,,,,,,,,,5699.00,67.97,-57.53,0,0.89,0.08,-0.06,0,0.90,0.05,-0.06,0,-0.250,0.132,-0.132,0,,,,,4.49,0.05,-0.08,0
Kepler-282 d,Kepler-282,1,4,0,24.80568031,0.00009136,-0.00009136,0,0.164800,,,0,2.300,0.940,-0.180,0,,,,,0.000000,,,0,6102.00,163.00,-178.00,0,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0,-0.380,0.280,-0.300,0,,,,,4.53,0.03,-0.30,0
Kepler-282 d,Kepler-282,1,4,0,,,,,,,,,2.878,0.183,-0.166,0,,,,,,,,,5656.00,113.00,-113.00,0,1.16,0.07,-0.06,0,,,,,,,,,,,,,,,,
Kepler-282 d,Kepler-282,1,4,0,24.80565653,0.00000616,-0.00000616,0,,,,,,,,,,,,,,,,,5848.00,123.00,-123.00,0,1.10,,,0,1.06,,,0,,,,,0.106,,,0,4.38,,,0
Kepler-282 e,Kepler-282,1,4,0,44.34713000,0.00043000,-0.00043000,0,0.252000,,,0,3.100,1.200,-1.200,0,,,,,0.000000,,,0,6144.00,95.00,-95.00,0,0.99,0.38,-0.38,0,1.08,0.09,-0.09,0,,,,0,,,,,4.48,0.30,-0.30,0
Kepler-282 e,Kepler-282,1,4,0,44.34738006,0.00000601,-0.00000601,0,,,,,,,,,,,,,,,,,5848.00,123.00,-123.00,0,1.10,,,0,1.06,,,0,,,,,0.106,,,0,4.38,,,0
Kepler-282 e,Kepler-282,1,4,0,44.34719360,0.00017230,-0.00017230,0,0.226900,,,0,2.450,0.250,-0.250,0,,,,,0.000000,,,0,5600.00,112.00,-100.00,0,0.87,0.09,-0.09,0,0.79,0.06,-0.04,0,-0.360,0.150,-0.150,0,,,,,4.46,0.10,-0.08,0
Kepler-282 e,Kepler-282,1,4,0,44.34709950,0.00016320,-0.00016320,0,0.242700,,,0,2.590,1.050,-0.210,0,,,,,0.000000,,,0,6102.00,163.00,-178.00,0,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0,-0.380,0.280,-0.300,0,,,,,4.53,0.03,-0.30,0
Kepler-282 e,Kepler-282,1,4,0,,,,,,,,,3.266,0.202,-0.190,0,,,,,,,,,5656.00,113.00,-113.00,0,1.16,0.07,-0.06,0,,,,,,,,,,,,,,,,
Kepler-282 e,Kepler-282,1,4,0,44.34709950,0.00016320,-0.00016320,0,0.242700,,,0,2.590,1.050,-0.210,0,,,,,0.000000,,,0,6102.00,163.00,-178.00,0,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0,-0.380,0.280,-0.300,0,,,,,4.53,0.03,-0.30,0
Kepler-282 e,Kepler-282,1,4,0,44.34719360,0.00017230,-0.00017230,0,,,,0,,,,0,,,,,,,,0,5848.00,123.00,-123.00,0,1.10,,,0,1.06,,,0,,,,,0.106,,,0,4.38,,,0
Kepler-282 e,Kepler-282,1,4,0,44.34709950,0.00016320,-0.00016320,0,0.242700,,,0,2.590,1.050,-0.210,0,,,,,0.000000,,,0,6102.00,163.00,-178.00,0,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0,-0.380,0.280,-0.300,0,,,,,4.53,0.03,-0.30,0
Kepler-282 e,Kepler-282,1,4,0,44.34700000,,,0,,,,,3.100,1.260,-0.250,0,56.20000,16.20000,-16.70000,0,,,,,,,,,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0,,,,,,,,,4.53,0.03,-0.30,0
Kepler-282 e,Kepler-282,1,4,0,44.34709950,0.00016320,-0.00016320,0,,,,,2.630,0.240,-0.190,0,,,,,,,,,5699.00,67.97,-57.53,0,0.89,0.08,-0.06,0,0.90,0.05,-0.06,0,-0.250,0.132,-0.132,0,,,,,4.49,0.05,-0.08,0
Kepler-282 e,Kepler-282,1,4,0,44.34738481,0.00016204,-0.00016204,0,,,,,,,,,,,,,,,,,5848.00,123.00,-123.00,0,1.10,,,0,1.06,,,0,,,,,0.106,,,0,4.38,,,0
Kepler-286 b,Kepler-286,1,4,0,1.79632439,0.00000587,-0.00000587,0,0.028900,,,0,1.370,0.590,-0.110,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 b,Kepler-286,1,4,0,1.79631100,0.00001700,-0.00001700,0,0.029000,,,0,1.330,0.670,-0.670,0,,,,,0.000000,,,0,5969.00,107.00,-107.00,0,0.93,0.46,-0.46,0,1.03,0.10,-0.10,0,,,,0,,,,,4.51,0.30,-0.30,0
Kepler-286 b,Kepler-286,1,4,0,1.79632439,0.00000587,-0.00000587,0,,,,,1.390,0.100,-0.070,0,,,,,,,,,5742.00,82.51,-66.58,0,0.91,0.05,-0.04,0,0.96,0.04,-0.04,0,-0.120,0.110,-0.112,0,,,,,4.50,0.03,-0.04,0
Kepler-286 b,Kepler-286,1,4,0,1.79632439,0.00000587,-0.00000587,0,0.028900,,,0,1.370,0.590,-0.110,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 b,Kepler-286,1,4,0,1.79632095,0.00000589,-0.00000589,0,0.026800,,,0,1.200,0.120,-0.100,0,,,,,0.000000,,,0,5576.00,111.00,-111.00,0,0.83,0.09,-0.07,0,0.80,0.06,-0.04,0,-0.360,0.150,-0.150,0,,,,,4.50,0.07,-0.07,0
Kepler-286 b,Kepler-286,1,4,0,1.79632439,0.00000587,-0.00000587,0,0.028900,,,0,1.370,0.590,-0.110,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 b,Kepler-286,1,4,0,1.79630200,0.00000900,-0.00000900,0,0.027000,,,0,1.240,0.250,-0.250,0,,,,,,,,,5580.00,131.00,-131.00,0,0.86,0.17,-0.17,0,,,,,,,,,,,,,4.50,0.15,-0.15,0
Kepler-286 b,Kepler-286,1,4,0,,,,,,,,,1.273,0.152,-0.124,0,,,,,,,,,5559.00,111.00,-111.00,0,0.88,0.10,-0.08,0,,,,,,,,,,,,,,,,
Kepler-286 b,Kepler-286,1,4,0,1.79632095,0.00000589,-0.00000589,0,,,,0,,,,0,,,,,,,,0,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 b,Kepler-286,1,4,0,1.79629794,0.00000789,-0.00000789,0,,,,,,,,,,,,,,,,,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 c,Kepler-286,1,4,0,3.46808239,0.00001535,-0.00001535,0,0.044800,,,0,1.470,0.640,-0.120,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 c,Kepler-286,1,4,0,,,,,,,,,1.371,0.164,-0.137,0,,,,,,,,,5559.00,111.00,-111.00,0,0.88,0.10,-0.08,0,,,,,,,,,,,,,,,,
Kepler-286 c,Kepler-286,1,4,0,3.46809500,0.00002300,-0.00002300,0,0.042000,,,0,1.370,0.270,-0.270,0,,,,,,,,,5580.00,131.00,-131.00,0,0.86,0.17,-0.17,0,,,,,,,,,,,,,4.50,0.15,-0.15,0
Kepler-286 c,Kepler-286,1,4,0,3.46807300,0.00001599,-0.00001599,0,,,,0,,,,0,,,,,,,,0,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 c,Kepler-286,1,4,0,3.46808239,0.00001535,-0.00001535,0,,,,,1.490,0.090,-0.080,0,,,,,,,,,5742.00,82.51,-66.58,0,0.91,0.05,-0.04,0,0.96,0.04,-0.04,0,-0.120,0.110,-0.112,0,,,,,4.50,0.03,-0.04,0
Kepler-286 c,Kepler-286,1,4,0,3.46805200,0.00003200,-0.00003200,0,0.045000,,,0,1.490,0.750,-0.750,0,,,,,0.000000,,,0,5969.00,107.00,-107.00,0,0.93,0.46,-0.46,0,1.03,0.10,-0.10,0,,,,0,,,,,4.51,0.30,-0.30,0
Kepler-286 c,Kepler-286,1,4,0,3.46808239,0.00001535,-0.00001535,0,0.044800,,,0,1.470,0.640,-0.120,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 c,Kepler-286,1,4,0,3.46803445,0.00001465,-0.00001465,0,,,,,,,,,,,,,,,,,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 c,Kepler-286,1,4,0,3.46807300,0.00001599,-0.00001599,0,0.041600,,,0,1.290,0.130,-0.100,0,,,,,0.000000,,,0,5576.00,111.00,-111.00,0,0.83,0.09,-0.07,0,0.80,0.06,-0.04,0,-0.360,0.150,-0.150,0,,,,,4.50,0.07,-0.07,0
Kepler-286 c,Kepler-286,1,4,0,3.46808239,0.00001535,-0.00001535,0,0.044800,,,0,1.470,0.640,-0.120,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 d,Kepler-286,1,4,0,5.91430094,0.00002871,-0.00002871,0,,,,,,,,,,,,,,,,,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 d,Kepler-286,1,4,0,5.91428767,0.00003407,-0.00003407,0,0.064000,,,0,1.480,0.630,-0.120,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 d,Kepler-286,1,4,0,5.91428767,0.00003407,-0.00003407,0,,,,,1.490,0.100,-0.100,0,,,,,,,,,5742.00,82.51,-66.58,0,0.91,0.05,-0.04,0,0.96,0.04,-0.04,0,-0.120,0.110,-0.112,0,,,,,4.50,0.03,-0.04,0
Kepler-286 d,Kepler-286,1,4,0,5.91428767,0.00003407,-0.00003407,0,0.064000,,,0,1.480,0.630,-0.120,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 d,Kepler-286,1,4,0,5.91432300,0.00005400,-0.00005400,0,0.061000,,,0,1.330,0.270,-0.270,0,,,,,,,,,5580.00,131.00,-131.00,0,0.86,0.17,-0.17,0,,,,,,,,,,,,,4.50,0.15,-0.15,0
Kepler-286 d,Kepler-286,1,4,0,5.91425600,0.00007300,-0.00007300,0,0.065000,,,0,1.460,0.740,-0.740,0,,,,,0.000000,,,0,5969.00,107.00,-107.00,0,0.93,0.46,-0.46,0,1.03,0.10,-0.10,0,,,,0,,,,,4.51,0.30,-0.30,0
Kepler-286 d,Kepler-286,1,4,0,,,,,,,,,1.393,0.166,-0.143,0,,,,,,,,,5559.00,111.00,-111.00,0,0.88,0.10,-0.08,0,,,,,,,,,,,,,,,,
Kepler-286 d,Kepler-286,1,4,0,5.91426680,0.00003342,-0.00003342,0,,,,0,,,,0,,,,,,,,0,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 d,Kepler-286,1,4,0,5.91428767,0.00003407,-0.00003407,0,0.064000,,,0,1.480,0.630,-0.120,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 d,Kepler-286,1,4,0,5.91426680,0.00003342,-0.00003342,0,0.059400,,,0,1.310,0.140,-0.100,0,,,,,0.000000,,,0,5576.00,111.00,-111.00,0,0.83,0.09,-0.07,0,0.80,0.06,-0.04,0,-0.360,0.150,-0.150,0,,,,,4.50,0.07,-0.07,0
Kepler-286 e,Kepler-286,1,4,0,29.22144000,0.00058000,-0.00058000,0,0.187000,,,0,1.780,0.900,-0.900,0,,,,,0.000000,,,0,5969.00,107.00,-107.00,0,0.93,0.46,-0.46,0,1.03,0.10,-0.10,0,,,,0,,,,,4.51,0.30,-0.30,0
Kepler-286 e,Kepler-286,1,4,0,29.22149590,0.00022670,-0.00022670,0,,,,0,,,,0,,,,,,,,0,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 e,Kepler-286,1,4,0,,,,,,,,,1.921,0.441,-0.268,0,,,,,,,,,5559.00,111.00,-111.00,0,0.88,0.10,-0.08,0,,,,,,,,,,,,,,,,
Kepler-286 e,Kepler-286,1,4,0,29.22151010,0.00022280,-0.00022280,0,0.185700,,,0,1.790,0.770,-0.140,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 e,Kepler-286,1,4,0,29.22128900,0.00037000,-0.00037000,0,0.176000,,,0,1.770,0.430,-0.430,0,,,,,,,,,5580.00,131.00,-131.00,0,0.86,0.17,-0.17,0,,,,,,,,,,,,,4.50,0.15,-0.15,0
Kepler-286 e,Kepler-286,1,4,0,29.22123577,0.00027394,-0.00027394,0,,,,,,,,,,,,,,,,,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 e,Kepler-286,1,4,0,29.22126129,0.00001119,-0.00001119,0,,,,,,,,,,,,,,,,,5600.00,122.00,-122.00,0,0.93,,,0,0.99,,,0,,,,,-0.116,,,0,4.50,,,0
Kepler-286 e,Kepler-286,1,4,0,29.22151010,0.00022280,-0.00022280,0,,,,,1.790,0.130,-0.120,0,,,,,,,,,5742.00,82.51,-66.58,0,0.91,0.05,-0.04,0,0.96,0.04,-0.04,0,-0.120,0.110,-0.112,0,,,,,4.50,0.03,-0.04,0
Kepler-286 e,Kepler-286,1,4,0,29.22151010,0.00022280,-0.00022280,0,0.185700,,,0,1.790,0.770,-0.140,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 e,Kepler-286,1,4,0,29.22151010,0.00022280,-0.00022280,0,0.185700,,,0,1.790,0.770,-0.140,0,,,,,0.000000,,,0,5970.00,163.00,-182.00,0,0.91,0.39,-0.07,0,1.00,0.12,-0.12,0,-0.180,0.250,-0.280,0,,,,,4.52,0.03,-0.31,0
Kepler-286 e,Kepler-286,1,4,0,29.22149590,0.00022670,-0.00022670,0,0.172300,,,0,1.810,0.180,-0.140,0,,,,,0.000000,,,0,5576.00,111.00,-111.00,0,0.83,0.09,-0.07,0,0.80,0.06,-0.04,0,-0.360,0.150,-0.150,0,,,,,4.50,0.07,-0.07,0
Kepler-299 b,Kepler-299,1,4,0,2.92721559,0.00001549,-0.00001549,0,0.040200,,,0,1.220,0.480,-0.100,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 b,Kepler-299,1,4,0,2.92721559,0.00001549,-0.00001549,0,0.040200,,,0,1.220,0.480,-0.100,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 b,Kepler-299,1,4,0,2.92721559,0.00001549,-0.00001549,0,,,,,1.250,0.130,-0.100,0,,,,,,,,,5650.00,69.62,-59.94,0,0.96,0.10,-0.06,0,0.95,0.03,-0.04,0,-0.010,0.090,-0.104,0,,,,,4.45,0.07,-0.08,0
Kepler-299 b,Kepler-299,1,4,0,2.92716200,0.00003500,-0.00003500,0,0.040000,,,0,1.190,0.460,-0.460,0,,,,,0.000000,,,0,5885.00,96.00,-96.00,0,0.90,0.34,-0.34,0,1.00,0.07,-0.07,0,,,,0,,,,,4.53,0.30,-0.30,0
Kepler-299 b,Kepler-299,1,4,0,2.92721119,0.00001496,-0.00001496,0,0.038700,,,0,1.290,0.180,-0.150,0,,,,,0.000000,,,0,5616.00,101.00,-101.00,0,1.00,0.14,-0.12,0,0.90,0.07,-0.05,0,-0.020,0.150,-0.150,0,,,,,4.39,0.10,-0.10,0
Kepler-299 b,Kepler-299,1,4,0,2.92714670,0.00001886,-0.00001886,0,,,,,,,,,,,,,,,,,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 b,Kepler-299,1,4,0,2.92721559,0.00001549,-0.00001549,0,0.040200,,,0,1.220,0.480,-0.100,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 b,Kepler-299,1,4,0,2.92712800,0.00003300,-0.00003300,0,0.040000,,,0,1.320,0.270,-0.270,0,,,,,,,,,5617.00,112.00,-112.00,0,1.03,0.21,-0.21,0,,,,,,,,,,,,,4.39,0.15,-0.15,0
Kepler-299 b,Kepler-299,1,4,0,,,,,,,,,1.288,0.091,-0.084,0,,,,,,,,,5678.00,114.00,-114.00,0,1.00,0.05,-0.05,0,,,,,,,,,,,,,,,,
Kepler-299 b,Kepler-299,1,4,0,2.92721119,0.00001496,-0.00001496,0,,,,0,,,,0,,,,,,,,0,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 c,Kepler-299,1,4,0,6.88595434,0.00000574,-0.00000574,0,,,,,,,,,,,,,,,,,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 c,Kepler-299,1,4,0,6.88595559,0.00002443,-0.00002443,0,0.071100,,,0,1.980,0.790,-0.160,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 c,Kepler-299,1,4,0,6.88595559,0.00002443,-0.00002443,0,,,,,2.100,0.430,-0.170,0,,,,,,,,,5650.00,69.62,-59.94,0,0.96,0.10,-0.06,0,0.95,0.03,-0.04,0,-0.010,0.090,-0.104,0,,,,,4.45,0.07,-0.08,0
Kepler-299 c,Kepler-299,1,4,0,6.88584100,0.00005000,-0.00005000,0,0.071000,,,0,1.890,0.730,-0.730,0,,,,,0.000000,,,0,5885.00,96.00,-96.00,0,0.90,0.34,-0.34,0,1.00,0.07,-0.07,0,,,,0,,,,,4.53,0.30,-0.30,0
Kepler-299 c,Kepler-299,1,4,0,6.88595222,0.00002271,-0.00002271,0,,,,0,,,,0,,,,,,,,0,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 c,Kepler-299,1,4,0,6.88595559,0.00002443,-0.00002443,0,0.071100,,,0,1.980,0.790,-0.160,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 c,Kepler-299,1,4,0,6.88587500,0.00004000,-0.00004000,0,0.070000,,,0,2.650,0.630,-0.630,0,,,,,,,,,5617.00,112.00,-112.00,0,1.03,0.21,-0.21,0,,,,,,,,,,,,,4.39,0.15,-0.15,0
Kepler-299 c,Kepler-299,1,4,0,6.88595559,0.00002443,-0.00002443,0,0.071100,,,0,1.980,0.790,-0.160,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 c,Kepler-299,1,4,0,,,,,,,,,2.685,0.148,-0.586,0,,,,,,,,,5678.00,114.00,-114.00,0,1.00,0.05,-0.05,0,,,,,,,,,,,,,,,,
Kepler-299 c,Kepler-299,1,4,0,6.88595222,0.00002271,-0.00002271,0,0.068500,,,0,2.680,0.390,-0.310,0,,,,,0.000000,,,0,5616.00,101.00,-101.00,0,1.00,0.14,-0.12,0,0.90,0.07,-0.05,0,-0.020,0.150,-0.150,0,,,,,4.39,0.10,-0.10,0
Kepler-299 d,Kepler-299,1,4,0,15.05486890,0.00011280,-0.00011280,0,,,,,1.790,0.330,-0.200,0,,,,,,,,,5650.00,69.62,-59.94,0,0.96,0.10,-0.06,0,0.95,0.03,-0.04,0,-0.010,0.090,-0.104,0,,,,,4.45,0.07,-0.08,0
Kepler-299 d,Kepler-299,1,4,0,15.05500668,0.00013662,-0.00013662,0,,,,,,,,,,,,,,,,,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 d,Kepler-299,1,4,0,15.05493560,0.00011680,-0.00011680,0,0.115400,,,0,1.600,0.220,-0.190,0,,,,,0.000000,,,0,5616.00,101.00,-101.00,0,1.00,0.14,-0.12,0,0.90,0.07,-0.05,0,-0.020,0.150,-0.150,0,,,,,4.39,0.10,-0.10,0
Kepler-299 d,Kepler-299,1,4,0,15.05486890,0.00011280,-0.00011280,0,0.119700,,,0,1.730,0.690,-0.140,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 d,Kepler-299,1,4,0,15.05486890,0.00011280,-0.00011280,0,0.119700,,,0,1.730,0.690,-0.140,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 d,Kepler-299,1,4,0,15.05486890,0.00011280,-0.00011280,0,0.119700,,,0,1.730,0.690,-0.140,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 d,Kepler-299,1,4,0,15.05482000,0.00023000,-0.00023000,0,0.119000,,,0,1.570,0.610,-0.610,0,,,,,0.000000,,,0,5885.00,96.00,-96.00,0,0.90,0.34,-0.34,0,1.00,0.07,-0.07,0,,,,0,,,,,4.53,0.30,-0.30,0
Kepler-299 d,Kepler-299,1,4,0,15.05478600,0.00018900,-0.00018900,0,0.118000,,,0,1.860,0.380,-0.380,0,,,,,,,,,5617.00,112.00,-112.00,0,1.03,0.21,-0.21,0,,,,,,,,,,,,,4.39,0.15,-0.15,0
Kepler-299 d,Kepler-299,1,4,0,,,,,,,,,1.598,0.114,-0.098,0,,,,,,,,,5678.00,114.00,-114.00,0,1.00,0.05,-0.05,0,,,,,,,,,,,,,,,,
Kepler-299 d,Kepler-299,1,4,0,15.05493560,0.00011680,-0.00011680,0,,,,0,,,,0,,,,,,,,0,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 e,Kepler-299,1,4,0,38.28563380,0.00049350,-0.00049350,0,0.223100,,,0,1.710,0.670,-0.140,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 e,Kepler-299,1,4,0,,,,,,,,,1.774,0.154,-0.099,0,,,,,,,,,5678.00,114.00,-114.00,0,1.00,0.05,-0.05,0,,,,,,,,,,,,,,,,
Kepler-299 e,Kepler-299,1,4,0,38.28548900,0.00142800,-0.00142800,0,0.220000,,,0,1.870,0.390,-0.390,0,,,,,,,,,5617.00,112.00,-112.00,0,1.03,0.21,-0.21,0,,,,,,,,,,,,,4.39,0.15,-0.15,0
Kepler-299 e,Kepler-299,1,4,0,38.28563380,0.00053060,-0.00053060,0,,,,0,,,,0,,,,,,,,0,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 e,Kepler-299,1,4,0,38.28563380,0.00049350,-0.00049350,0,,,,,1.780,0.200,-0.130,0,,,,,,,,,5650.00,69.62,-59.94,0,0.96,0.10,-0.06,0,0.95,0.03,-0.04,0,-0.010,0.090,-0.104,0,,,,,4.45,0.07,-0.08,0
Kepler-299 e,Kepler-299,1,4,0,38.28563380,0.00053060,-0.00053060,0,0.214900,,,0,1.770,0.260,-0.200,0,,,,,0.000000,,,0,5616.00,101.00,-101.00,0,1.00,0.14,-0.12,0,0.90,0.07,-0.05,0,-0.020,0.150,-0.150,0,,,,,4.39,0.10,-0.10,0
Kepler-299 e,Kepler-299,1,4,0,38.28602037,0.00002548,-0.00002548,0,,,,,,,,,,,,,,,,,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 e,Kepler-299,1,4,0,38.28608320,0.00043126,-0.00043126,0,,,,,,,,,,,,,,,,,5631.00,122.00,-122.00,0,1.00,,,0,1.00,,,0,,,,,-0.044,,,0,4.44,,,0
Kepler-299 e,Kepler-299,1,4,0,38.28563380,0.00049350,-0.00049350,0,0.223100,,,0,1.710,0.670,-0.140,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
Kepler-299 e,Kepler-299,1,4,0,38.28563380,0.00049350,-0.00049350,0,0.223100,,,0,1.710,0.670,-0.140,0,,,,,0.000000,,,0,5896.00,163.00,-171.00,0,0.92,0.36,-0.07,0,1.01,0.12,-0.12,0,-0.080,0.220,-0.280,0,,,,,4.52,0.03,-0.29,0
